Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774656568,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1774656569,3,,Aggregated,0.000000,0.000000,160,160,170,170,170,170,170,170,170,170,170,3,0,160.0,152.343498000846,131.32167300136643,165.83640400131117,0.0
1774656570,6,,Aggregated,0.000000,0.000000,160,160,160,160,170,170,170,170,170,170,170,6,0,150.0,153.7651270009519,131.32167300136643,165.83640400131117,0.0
1774656571,9,,Aggregated,0.000000,0.000000,160,160,160,160,170,170,170,170,170,170,170,9,0,160.0,157.1404560005855,131.32167300136643,165.83640400131117,0.0
1774656572,12,,Aggregated,3.000000,0.000000,160,160,160,170,170,170,170,170,170,170,170,13,0,160.0,149.3921443848544,33.522894998895936,165.83640400131117,0.0
1774656573,15,,Aggregated,3.000000,0.000000,160,160,160,160,170,170,170,170,170,170,170,17,0,160.0,145.68051617671324,33.522894998895936,165.83640400131117,0.0
1774656574,18,,Aggregated,3.000000,0.000000,160,160,170,170,170,170,170,170,170,170,170,23,0,160.0,141.32214452199506,28.861089998827083,168.9422809977259,0.0
1774656575,21,,Aggregated,3.200000,0.000000,160,160,160,170,170,170,170,170,170,170,170,27,0,160.0,143.1219032966948,28.861089998827083,168.9422809977259,0.0
1774656576,24,,Aggregated,3.000000,0.000000,160,160,160,160,170,170,170,170,170,170,170,32,0,160.0,138.5178120629007,28.861089998827083,168.9422809977259,0.0
1774656577,27,,Aggregated,3.714286,0.000000,160,160,170,170,170,250,250,250,250,250,250,36,0,160.0,147.07358500032166,28.861089998827083,250.90845600061584,0.0
1774656578,30,,Aggregated,3.875000,0.000000,160,160,170,170,180,250,250,250,250,250,250,41,0,160.0,146.21741690280032,22.30843000143068,250.90845600061584,0.0
1774656579,33,,Aggregated,3.555556,0.000000,160,170,170,180,200,250,250,250,250,250,250,44,0,160.0,149.95199675038086,22.30843000143068,250.90845600061584,0.0
1774656580,36,,Aggregated,3.700000,0.000000,160,170,170,180,200,250,250,250,250,250,250,48,0,160.0,151.78754985443751,22.30843000143068,250.90845600061584,0.0
1774656581,39,,Aggregated,3.800000,0.000000,160,170,170,170,200,250,250,250,250,250,250,54,0,160.0,147.66412527798687,11.039010998501908,250.90845600061584,0.0
1774656582,42,,Aggregated,3.900000,0.000000,160,170,170,180,200,250,250,250,250,250,250,60,0,160.0,146.57170083349533,11.039010998501908,250.90845600061584,0.0
1774656583,45,,Aggregated,4.000000,0.000000,160,170,170,180,200,200,250,250,250,250,250,65,0,160.0,146.32059852323997,11.039010998501908,250.90845600061584,0.0
1774656584,48,,Aggregated,4.200000,0.000000,160,170,170,180,200,220,250,250,250,250,250,71,0,160.0,146.58488556356326,11.039010998501908,250.90845600061584,0.0
1774656585,51,,Aggregated,4.400000,0.000000,160,170,180,180,220,230,250,250,250,250,250,76,0,160.0,148.97383672388585,11.039010998501908,250.90845600061584,0.0
1774656586,54,,Aggregated,4.700000,0.000000,160,170,180,200,220,240,250,250,250,250,250,81,0,160.0,151.28853229647194,11.039010998501908,250.90845600061584,0.0
1774656587,57,,Aggregated,4.500000,0.000000,160,170,180,200,230,250,270,270,270,270,270,85,0,160.0,154.7707736001672,11.039010998501908,272.9263350011024,0.0
1774656588,60,,Aggregated,4.700000,0.000000,160,170,180,200,240,250,270,270,270,270,270,93,0,160.0,150.7246412259529,11.039010998501908,272.9263350011024,0.0
1774656589,63,,Aggregated,4.900000,0.000000,160,170,180,200,240,240,250,270,270,270,270,102,0,160.0,150.7124306570796,11.039010998501908,272.9263350011024,0.0
1774656590,66,,Aggregated,4.800000,0.000000,170,180,200,220,240,250,250,270,270,270,270,108,0,160.0,153.97265356498085,11.039010998501908,272.9263350011024,0.0
1774656591,69,,Aggregated,5.300000,0.000000,170,180,200,230,240,250,250,270,270,270,270,115,0,170.0,155.63552080885805,11.039010998501908,272.9263350011024,0.0
1774656592,72,,Aggregated,5.700000,0.000000,170,180,200,220,240,250,250,270,270,270,270,121,0,170.0,155.17465654556872,11.039010998501908,272.9263350011024,0.0
1774656593,75,,Aggregated,5.900000,0.000000,170,180,200,230,240,250,250,270,270,270,270,125,0,170.0,157.53729121611104,11.039010998501908,272.9263350011024,0.0
1774656594,78,,Aggregated,6.100000,0.000000,170,180,200,230,240,250,250,270,270,270,270,131,0,170.0,158.60230053447538,11.039010998501908,272.9263350011024,0.0
1774656595,81,,Aggregated,6.100000,0.000000,170,190,220,230,240,250,250,270,270,270,270,136,0,170.0,159.4856573971864,11.039010998501908,272.9263350011024,0.0
1774656596,84,,Aggregated,6.000000,0.000000,170,190,220,230,240,250,250,270,270,270,270,142,0,170.0,158.6282345494036,11.039010998501908,272.9263350011024,0.0
1774656597,87,,Aggregated,6.000000,0.000000,170,200,220,230,250,250,270,270,270,270,270,150,0,170.0,158.80583758009985,11.039010998501908,272.9263350011024,0.0
1774656598,90,,Aggregated,5.800000,0.000000,170,200,220,230,240,250,260,270,270,270,270,158,0,170.0,159.30220525324677,11.039010998501908,272.9263350011024,0.0
1774656599,93,,Aggregated,6.100000,0.000000,170,200,220,230,240,250,270,270,890,890,890,163,0,170.0,162.90393655225967,11.039010998501908,886.5151099998911,0.0
1774656600,96,,Aggregated,6.500000,0.000000,170,200,220,230,240,250,270,270,890,890,890,165,0,170.0,163.09112616980917,11.039010998501908,886.5151099998911,0.0
1774656601,99,,Aggregated,6.400000,0.000000,170,200,220,230,240,250,270,270,890,890,890,170,0,170.0,160.4082499295413,11.039010998501908,886.5151099998911,0.0
1774656602,100,,Aggregated,6.100000,0.000000,170,200,220,230,240,250,270,890,2100,2100,2100,173,0,170.0,170.22029741054348,11.039010998501908,2114.6496629989997,0.0
1774656603,100,,Aggregated,5.700000,0.000000,170,190,220,230,240,250,270,2100,2600,2600,2600,183,0,170.0,179.09776784169176,11.039010998501908,2619.8210010006733,0.0
1774656604,100,,Aggregated,5.500000,0.000000,170,200,220,230,250,270,2600,4400,5000,5000,5000,193,0,170.0,259.45103320741674,11.039010998501908,5045.415829998092,0.21243523316062177
1774656605,100,,Aggregated,5.400000,0.000000,170,200,220,230,250,890,4400,5000,5000,5000,5000,199,0,170.0,305.0152933971534,11.039010998501908,5045.415829998092,0.6180904522613065
1774656606,100,,Aggregated,6.100000,0.000000,170,200,220,230,250,1300,5000,5000,5000,5000,5000,204,0,170.0,348.01762236287794,11.039010998501908,5045.415829998092,1.0049019607843137
1774656607,100,,Aggregated,6.200000,0.000000,170,200,220,230,250,2100,5000,5000,5000,5000,5000,206,0,170.0,358.6655452913918,11.039010998501908,5045.415829998092,0.9951456310679612
1774656608,100,,Aggregated,6.600000,0.000000,170,200,220,240,260,2900,5000,5000,5000,5000,5000,215,0,170.0,420.93422756289056,11.039010998501908,5045.415829998092,1.3348837209302327
1774656609,100,,Aggregated,6.200000,0.000000,170,200,230,240,270,5000,5000,5000,5000,5000,5000,220,0,170.0,503.30062418192523,11.039010998501908,5045.415829998092,2.05
1774656610,100,,Aggregated,5.700000,0.000000,170,200,230,240,270,5000,5000,5000,5000,5000,5000,223,0,170.0,519.3927359776785,11.039010998501908,5045.415829998092,2.2062780269058297
1774656611,100,,Aggregated,5.700000,0.000000,170,200,230,240,2100,5000,5000,5000,5000,5000,5000,228,0,170.0,573.0516279694106,11.039010998501908,5045.415829998092,2.517543859649123
1774656612,100,,Aggregated,5.700000,0.000000,170,200,230,240,2500,5000,5000,5000,5000,5000,5000,232,0,170.0,628.0382872501236,11.039010998501908,5045.415829998092,3.0043103448275863
1774656613,100,,Aggregated,5.900000,0.000000,170,200,230,240,2900,5000,5000,5000,5000,5000,5000,237,0,170.0,658.0505801899824,11.039010998501908,5045.415829998092,3.2869198312236287
