Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774655197,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1774655198,5,,Aggregated,0.000000,0.000000,330,330,330,340,340,340,340,340,340,340,340,5,0,330.0,326.90344840011676,293.43883500041557,340.5289479997009,0.0
1774655199,10,,Aggregated,0.000000,0.000000,470,470,470,470,470,470,470,470,470,470,470,10,0,340.0,397.06128790094226,293.43883500041557,468.8790740001423,0.0
1774655200,15,,Aggregated,0.000000,0.000000,330,340,470,470,470,470,470,470,470,470,470,15,0,330.0,326.6641768005987,184.7552299987001,468.8790740001423,0.0
1774655201,20,,Aggregated,2.500000,0.000000,200,330,340,470,470,470,470,470,470,470,470,22,0,200.0,276.07328054562623,88.32964499742957,468.8790740001423,0.0
1774655202,25,,Aggregated,3.333333,0.000000,290,310,330,340,470,470,470,470,470,470,470,30,0,200.0,263.1642167332757,20.756522000738187,468.8790740001423,0.0
1774655203,30,,Aggregated,3.750000,0.000000,200,310,310,330,470,470,470,470,470,470,470,38,0,200.0,238.47690973678638,20.756522000738187,468.8790740001423,0.0
1774655204,35,,Aggregated,4.600000,0.000000,200,230,310,310,470,470,470,470,470,470,470,47,0,200.0,224.87409134029147,15.283998000086285,468.8790740001423,0.0
1774655205,40,,Aggregated,5.166667,0.000000,200,240,310,310,340,470,470,470,470,470,470,53,0,200.0,224.7738348490219,15.283998000086285,468.8790740001423,0.0
1774655206,45,,Aggregated,5.428571,0.000000,220,240,290,310,340,470,470,470,470,470,470,60,0,200.0,224.10138121667842,15.283998000086285,468.8790740001423,0.0
1774655207,50,,Aggregated,5.875000,0.000000,230,270,270,310,330,470,470,470,470,470,470,65,0,230.0,227.421191600073,15.283998000086285,468.8790740001423,0.0
1774655208,55,,Aggregated,6.000000,0.000000,230,250,270,290,330,470,470,470,470,470,470,74,0,230.0,221.48888094602012,15.283998000086285,468.8790740001423,0.0
1774655209,60,,Aggregated,6.000000,0.000000,230,270,270,310,370,470,470,470,470,470,470,81,0,230.0,228.63323519759658,15.283998000086285,468.8790740001423,0.0
1774655210,65,,Aggregated,6.600000,0.000000,240,270,310,320,370,470,470,470,470,470,470,87,0,240.0,233.24888691961954,15.283998000086285,468.8790740001423,0.0
1774655211,70,,Aggregated,6.900000,0.000000,230,270,290,310,370,470,470,470,470,470,470,93,0,230.0,230.9732470000776,15.283998000086285,468.8790740001423,0.0
1774655212,75,,Aggregated,7.100000,0.000000,230,270,300,310,370,470,470,470,470,470,470,100,0,230.0,232.3857401400528,15.283998000086285,468.8790740001423,0.0
1774655213,80,,Aggregated,7.200000,0.000000,240,270,300,310,340,370,470,470,470,470,470,107,0,240.0,232.8828668973431,15.283998000086285,468.8790740001423,0.0
1774655214,85,,Aggregated,7.000000,0.000000,240,270,300,320,370,380,470,470,470,470,470,115,0,240.0,234.54088866966904,15.283998000086285,468.8790740001423,0.0
1774655215,90,,Aggregated,6.900000,0.000000,240,290,300,310,360,370,470,470,470,470,470,126,0,240.0,232.74572155559514,15.283998000086285,468.8790740001423,0.0
1774655216,95,,Aggregated,6.900000,0.000000,240,290,310,310,360,370,470,470,470,470,470,136,0,240.0,232.24534521328036,15.283998000086285,468.8790740001423,0.0
1774655217,100,,Aggregated,6.800000,0.000000,240,290,300,310,360,370,470,470,470,470,470,145,0,240.0,232.04115426899455,15.283998000086285,468.8790740001423,0.0
1774655218,105,,Aggregated,7.200000,0.000000,240,290,310,320,370,470,510,520,520,520,520,153,0,240.0,234.52851621571907,15.283998000086285,515.9544519992778,0.0
1774655219,110,,Aggregated,7.700000,0.000000,230,290,310,320,370,470,520,520,1000,1000,1000,159,0,230.0,235.61014520756606,15.283998000086285,1014.8807229998056,0.0
1774655220,115,,Aggregated,7.900000,0.000000,230,290,310,320,370,470,520,1000,1100,1100,1100,163,0,230.0,240.51339925768352,15.283998000086285,1056.8413629989664,0.0
1774655221,120,,Aggregated,7.900000,0.000000,230,290,300,310,370,470,520,1000,1100,1100,1100,168,0,230.0,236.0969498273724,15.283998000086285,1056.8413629989664,0.0
1774655222,125,,Aggregated,8.000000,0.000000,230,290,310,320,370,520,1800,2400,2400,2400,2400,180,0,230.0,274.3981572999676,15.283998000086285,2429.5072790009726,0.0
1774655223,130,,Aggregated,7.700000,0.000000,230,290,300,320,370,520,2200,2400,5100,5100,5100,188,0,230.0,295.9310643190815,15.283998000086285,5060.729410000931,0.21808510638297873
1774655224,135,,Aggregated,7.500000,0.000000,230,290,310,320,470,2200,4700,5100,5100,5100,5100,205,0,230.0,418.7307434438525,15.283998000086285,5084.262295997178,0.8
1774655225,140,,Aggregated,8.100000,0.000000,230,290,310,320,470,2500,5000,5100,5100,5100,5100,211,0,230.0,480.37666525112155,15.283998000086285,5084.262295997178,1.3601895734597156
1774655226,145,,Aggregated,8.200000,0.000000,230,290,310,320,520,4700,5100,5100,5100,5100,5100,217,0,230.0,538.9074217280488,15.283998000086285,5084.262295997178,1.8894009216589862
1774655227,150,,Aggregated,9.100000,0.000000,230,290,310,330,1000,5000,5100,5100,5100,5100,5100,225,0,230.0,588.6946791110354,15.283998000086285,5084.262295997178,2.368888888888889
1774655228,155,,Aggregated,8.800000,0.000000,230,300,320,360,2400,5000,5100,5100,5100,5100,5100,242,0,230.0,707.9590916569446,15.283998000086285,5084.262295997178,3.049586776859504
1774655229,160,,Aggregated,8.100000,0.000000,230,290,320,370,3700,5000,5100,5100,5100,5100,5100,257,0,230.0,745.1094659454151,2.6755790022434667,5084.262295997178,4.089494163424124
1774655230,165,,Aggregated,8.200000,0.000000,220,290,320,370,4700,5000,5100,5100,5100,5100,5100,292,0,220.0,835.6805767293549,2.3392030016111676,5084.262295997178,7.065068493150685
1774655231,170,,Aggregated,9.000000,0.000000,220,290,320,380,5000,5000,5100,5100,5100,5100,5100,330,0,220.0,878.0620395030181,2.3392030016111676,5084.262295997178,9.663636363636364
1774655232,175,,Aggregated,10.800000,0.000000,210,270,320,470,5000,5000,5000,5100,5100,5100,5100,369,0,210.0,910.4936114416903,2.191519997722935,5084.262295997178,11.796747967479675
1774655233,180,,Aggregated,13.800000,0.000000,200,270,310,370,5000,5000,5000,5100,5100,5100,5100,417,0,200.0,905.751786738571,2.191519997722935,5084.262295997178,14.232613908872901
1774655234,185,,Aggregated,17.200000,0.000000,190,270,310,370,5000,5000,5000,5100,5100,5100,5100,451,0,190.0,919.5068111795435,2.191519997722935,5084.262295997178,15.221729490022174
1774655235,190,,Aggregated,19.800000,0.000000,180,250,310,370,5000,5000,5000,5100,5100,5100,5100,490,0,180.0,869.1182587693346,2.191519997722935,5084.262295997178,16.187755102040818
1774655236,195,,Aggregated,23.400000,0.000000,180,250,300,360,5000,5000,5000,5100,5100,5100,5100,523,0,180.0,857.4655369559999,2.191519997722935,5084.262295997178,16.78776290630975
1774655237,200,,Aggregated,25.400000,0.000000,150,240,300,340,5000,5000,5000,5100,5100,5100,5100,569,0,150.0,859.3220427486721,2.191519997722935,5084.262295997178,17.799648506151144
1774655238,200,,Aggregated,27.600000,0.000000,96,240,300,330,5000,5000,5000,5100,5100,5100,5100,620,0,96,863.6013173435317,2.191519997722935,5084.262295997178,18.887096774193548
1774655239,200,,Aggregated,30.500000,0.000000,110,240,300,370,5000,5000,5000,5100,5100,5100,5100,656,0,100.0,947.3880742698334,2.191519997722935,5084.262295997178,19.429878048780488
1774655240,200,,Aggregated,34.400000,0.000000,85,230,300,370,5000,5000,5000,5000,5100,5100,5100,703,0,85,922.2732876970134,2.191519997722935,5084.262295997178,19.877667140825036
1774655241,200,,Aggregated,38.000000,0.000000,70,230,290,360,5000,5000,5000,5000,5100,5100,5100,737,0,70,908.7145072931163,2.191519997722935,5084.262295997178,20.265943012211668
1774655242,200,,Aggregated,38.700000,0.000000,60,220,290,330,5000,5000,5000,5000,5100,5100,5100,785,0,60,885.8173627554382,2.191519997722935,5084.262295997178,20.58343949044586
1774655243,200,,Aggregated,40.200000,0.000000,55,220,280,320,5000,5000,5000,5000,5100,5100,5100,823,0,55,871.1068922515295,2.191519997722935,5084.262295997178,21.03280680437424
1774655244,200,,Aggregated,39.700000,0.000000,49,220,280,360,5000,5000,5000,5000,5100,5100,5100,868,0,48,912.0483258548333,2.191519997722935,5084.262295997178,21.650921658986174
1774655246,200,,Aggregated,40.600000,0.000000,43,220,280,360,5000,5000,5000,5000,5100,5100,5100,918,0,43,923.8589099716522,2.191519997722935,5084.262295997178,22.035947712418302
1774655247,200,,Aggregated,40.800000,0.000000,39,220,280,340,5000,5000,5000,5000,5100,5100,5100,968,0,38,918.9892706848857,2.191519997722935,5084.262295997178,22.051652892561982
1774655248,200,,Aggregated,40.800000,0.000000,37,220,280,360,5000,5000,5000,5000,5100,5100,5100,1009,0,37,929.5670601872764,2.191519997722935,5084.262295997178,22.38453914767096
1774655249,200,,Aggregated,42.800000,0.000000,34,210,270,320,5000,5000,5000,5000,5100,5100,5100,1052,0,34,901.0852799695633,2.191519997722935,5084.262295997178,22.517110266159698
1774655250,200,,Aggregated,43.800000,0.000000,32,210,270,320,5000,5000,5000,5000,5100,5100,5100,1090,0,32,890.9954377440238,2.191519997722935,5084.262295997178,22.577064220183487
1774655251,200,,Aggregated,43.800000,0.000000,31,210,270,320,5000,5000,5000,5000,5100,5100,5100,1131,0,31,899.2968050459698,2.191519997722935,5084.262295997178,22.821396993810787
1774655252,200,,Aggregated,43.300000,0.000000,31,210,270,320,5000,5000,5000,5000,5100,5100,5100,1186,0,31,902.5550238794124,2.191519997722935,5084.262295997178,23.19814502529511
1774655253,200,,Aggregated,43.300000,0.000000,31,210,270,330,5000,5000,5000,5000,5100,5100,5100,1233,0,31,916.7147448621135,2.191519997722935,5084.262295997178,23.445255474452555
1774655254,200,,Aggregated,44.800000,0.000000,29,210,270,320,5000,5000,5000,5000,5100,5100,5100,1282,0,29,910.5141992012416,2.191519997722935,5084.262295997178,23.721528861154447
1774655255,200,,Aggregated,44.800000,0.000000,29,210,270,330,5000,5000,5000,5000,5100,5100,5100,1333,0,29,916.3867401072683,2.191519997722935,5084.262295997178,23.85821455363841
1774655256,200,,Aggregated,44.800000,0.000000,29,200,270,320,5000,5000,5000,5000,5100,5100,5100,1366,0,29,906.2329666998492,2.191519997722935,5084.262295997178,23.98389458272328
1774655257,200,,Aggregated,45.600000,0.000000,28,200,270,320,5000,5000,5000,5000,5100,5100,5100,1406,0,27,892.8082997603082,2.191519997722935,5084.262295997178,24.08534850640114
1774655258,200,,Aggregated,44.800000,0.000000,27,200,260,320,5000,5000,5000,5000,5100,5100,5100,1448,0,26,891.8868637734796,2.191519997722935,5084.262295997178,24.293508287292816
1774655259,200,,Aggregated,43.900000,0.000000,26,200,260,320,5000,5000,5000,5000,5100,5100,5100,1492,0,26,896.1423632292285,2.191519997722935,5084.262295997178,24.45911528150134
1774655260,200,,Aggregated,43.700000,0.000000,25,200,260,320,5000,5000,5000,5000,5100,5100,5100,1535,0,25,894.9145059166198,2.191519997722935,5089.361383001233,24.654071661237786
1774655261,200,,Aggregated,43.800000,0.000000,26,200,270,330,5000,5000,5000,5000,5100,5100,5100,1594,0,26,919.8976364190728,2.191519997722935,5098.547776000487,24.44792973651192
1774655262,200,,Aggregated,44.300000,0.000000,25,200,260,320,5000,5000,5000,5000,5100,5100,5100,1635,0,25,913.3356910379161,2.191519997722935,5098.547776000487,24.541284403669724
1774655263,200,,Aggregated,46.100000,0.000000,24,190,260,310,5000,5000,5000,5000,5100,5100,5100,1677,0,24,896.9602278747778,2.191519997722935,5098.547776000487,24.74597495527728
1774655264,200,,Aggregated,44.600000,0.000000,24,190,260,320,5000,5000,5000,5000,5100,5100,5100,1714,0,24,899.5564242497073,2.191519997722935,5098.547776000487,24.774795799299884
1774655265,200,,Aggregated,44.300000,0.000000,24,190,260,310,5000,5000,5000,5000,5100,5100,5100,1748,0,24,891.2287537002247,2.191519997722935,5098.547776000487,24.79633867276888
1774655266,200,,Aggregated,42.900000,0.000000,23,190,260,320,5000,5000,5000,5100,5100,5100,5100,1798,0,23,916.999650752505,2.191519997722935,5098.547776000487,25.128476084538377
1774655267,200,,Aggregated,41.400000,0.000000,24,190,260,320,5000,5000,5000,5000,5100,5100,5100,1843,0,24,914.7373300038018,2.191519997722935,5098.547776000487,25.16549104720564
1774655268,200,,Aggregated,42.600000,0.000000,23,190,250,320,5000,5000,5000,5000,5100,5100,5100,1889,0,23,908.2140288184379,2.191519997722935,5098.547776000487,25.20275277924828
