Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774651704,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1774651705,2,,Aggregated,0.000000,0.000000,150,150,150,150,150,150,150,150,150,150,150,2,0,120.0,133.05623999985983,118.1544169994595,147.95806300026015,0.0
1774651706,4,,Aggregated,0.000000,0.000000,120,120,150,150,150,150,150,150,150,150,150,4,0,113.22419399948558,123.51801124987105,113.22419399948558,147.95806300026015,0.0
1774651707,6,,Aggregated,0.000000,0.000000,120,120,120,120,150,150,150,150,150,150,150,6,0,120.0,121.83816316670952,113.22419399948558,147.95806300026015,0.0
1774651708,8,,Aggregated,2.000000,0.000000,120,120,130,130,150,150,150,150,150,150,150,9,0,120.0,114.49772811101866,47.18906699781655,147.95806300026015,0.0
1774651709,10,,Aggregated,2.000000,0.000000,120,120,130,130,130,150,150,150,150,150,150,12,0,120.0,115.01075133310223,47.18906699781655,147.95806300026015,0.0
1774651710,12,,Aggregated,2.250000,0.000000,120,120,130,130,130,150,150,150,150,150,150,15,0,120.0,111.19407273314816,25.864711999020074,147.95806300026015,0.0
1774651711,14,,Aggregated,2.250000,0.000000,120,120,130,130,130,150,150,150,150,150,150,17,0,120.0,112.3212168820507,25.864711999020074,147.95806300026015,0.0
1774651712,16,,Aggregated,2.333333,0.000000,120,130,130,130,150,150,150,150,150,150,150,22,0,120.0,109.91667209054867,25.864711999020074,153.94397499767365,0.0
1774651713,18,,Aggregated,2.333333,0.000000,120,120,130,130,150,150,150,150,150,150,150,25,0,120.0,109.8571609595092,25.864711999020074,153.94397499767365,0.0
1774651714,20,,Aggregated,2.428571,0.000000,120,120,130,130,150,150,150,150,150,150,150,29,0,120.0,108.72990130971222,25.864711999020074,153.94397499767365,0.0
1774651715,22,,Aggregated,2.777778,0.000000,120,120,130,130,150,160,170,170,170,170,170,34,0,120.0,107.70208461711745,22.46267200098373,165.4476980002073,0.0
1774651716,24,,Aggregated,2.900000,0.000000,120,130,130,140,150,160,170,170,170,170,170,38,0,120.0,110.83126742060382,22.46267200098373,165.4476980002073,0.0
1774651717,26,,Aggregated,3.100000,0.000000,120,130,130,130,150,150,170,170,170,170,170,41,0,120.0,109.33912446303222,14.96677099930821,165.4476980002073,0.0
1774651718,28,,Aggregated,3.300000,0.000000,120,130,130,140,150,170,180,180,180,180,180,44,0,120.0,110.33309418152467,14.96677099930821,176.0548780002864,0.0
1774651719,30,,Aggregated,3.400000,0.000000,120,130,140,150,170,180,190,190,190,190,190,49,0,120.0,110.57252659149378,14.96677099930821,190.0965989989345,0.0
1774651720,32,,Aggregated,3.400000,0.000000,120,130,150,150,170,180,190,190,190,190,190,53,0,120.0,112.20108450906305,14.96677099930821,190.0965989989345,0.0
1774651721,34,,Aggregated,3.500000,0.000000,120,130,140,150,170,180,190,190,190,190,190,57,0,120.0,113.5907625259853,14.96677099930821,190.0965989989345,0.0
1774651722,36,,Aggregated,3.500000,0.000000,130,140,150,150,170,180,190,190,190,190,190,60,0,120.0,115.79658178313063,14.96677099930821,190.0965989989345,0.0
1774651723,38,,Aggregated,3.900000,0.000000,130,140,150,150,170,180,190,190,190,190,190,66,0,120.0,113.64472001492466,14.96677099930821,190.0965989989345,0.0
1774651724,40,,Aggregated,3.900000,0.000000,130,140,150,150,170,180,190,190,190,190,190,70,0,130.0,115.0021282569339,14.96677099930821,190.0965989989345,0.0
1774651725,42,,Aggregated,3.900000,0.000000,130,140,150,160,170,180,190,190,190,190,190,73,0,130.0,115.27641628743692,13.045542997133452,190.0965989989345,0.0
1774651726,44,,Aggregated,4.100000,0.000000,130,140,150,160,180,190,200,200,200,200,200,77,0,130.0,116.78711772699238,13.045542997133452,198.5237529988808,0.0
1774651727,46,,Aggregated,4.000000,0.000000,130,150,150,160,180,180,200,200,200,200,200,81,0,130.0,117.19972127123324,13.045542997133452,198.5237529988808,0.0
1774651728,48,,Aggregated,3.900000,0.000000,130,150,150,160,180,180,200,200,200,200,200,86,0,130.0,115.93043447634088,13.045542997133452,198.5237529988808,0.0
1774651729,50,,Aggregated,3.900000,0.000000,130,150,150,160,180,180,200,200,200,200,200,89,0,130.0,117.76548794349243,13.045542997133452,198.5237529988808,0.0
1774651730,50,,Aggregated,4.200000,0.000000,130,150,150,160,180,180,200,200,200,200,200,92,0,130.0,116.18256033667105,13.045542997133452,198.5237529988808,0.0
