request_id,type,ttft_ms,tokens_received,total_ms,error
262,short,204.4551599992701,128,8859.198946998731,
149,long,267.4733700005163,512,35908.25619300085,
152,long,269.5475489999808,512,35910.645751999255,
155,long,271.2861959989823,512,35914.54195000006,
156,long,270.98479100095574,512,35914.52680400107,
160,long,270.1214759999857,512,35913.935881000725,
265,short,192.85288299943204,128,8860.932593999678,
266,short,191.95203300114372,128,8860.487424000894,
270,short,265.88204500149004,128,8927.352669001266,
271,short,265.6455520009331,128,8927.545017000739,
273,short,262.60123000065505,128,8924.760560999857,
278,short,261.3200180003332,128,8923.325309000575,
279,short,261.34793300116144,128,8923.319502000595,
280,short,261.12141299927316,128,8923.293140000169,
281,short,260.8994860001985,128,8923.363721998612,
162,long,216.4702549998765,512,36014.4970049987,
288,short,202.39479500014568,128,9368.948534000083,
163,long,219.24211099940294,512,36016.131331,
289,short,203.3485500014649,128,9368.62659200051,
167,long,218.90960400014592,512,36016.907651999645,
168,long,218.5158180000144,512,36016.55612700051,
292,short,200.2552639987698,128,9375.33334499858,
294,short,200.41119099914795,128,9374.791135998748,
296,short,199.96035899930575,128,9373.178727999402,
298,short,204.99089999975695,128,9382.698752999204,
169,long,218.76821300065785,512,36014.19657900078,
170,long,217.27332199952798,512,36012.71155299946,
300,short,198.30471400018723,128,9376.529836999907,
174,long,215.685968998514,512,36011.16321399968,
175,long,215.3155180003523,512,36010.81264499953,
302,short,198.78708699980052,128,9375.888421000127,
307,short,209.73976400091487,128,9377.043016000243,
308,short,209.43294200151286,128,9376.478670001234,
309,short,209.17157400072028,128,9376.219220001076,
176,long,180.41191500014975,512,35086.35623199916,
188,long,231.33083199900284,512,35146.97549899938,
184,long,234.2755270001362,512,35150.15605299959,
179,long,237.75831399871095,512,35152.4247139987,
180,long,237.5041160012188,512,35152.09480500016,
187,long,237.10639099954278,512,35150.00576299826,
182,long,239.37966400080768,512,35152.19992399943,
200,long,404.85194999928353,512,35343.742808998286,
192,long,404.51028299867176,512,35347.220706998996,
222,long,397.1566910004185,512,35335.75377499983,
202,long,401.77665300143417,512,35341.565780001474,
212,long,399.4486599985976,512,35338.77848599877,
193,long,404.1719649994775,512,35347.03538299982,
194,long,403.8999389995297,512,35346.780744999705,
195,long,403.6332850009785,512,35346.53202700065,
203,long,401.5009930008091,512,35342.576968001595,
204,long,401.2167130003945,512,35342.35399000136,
213,long,399.2365519989107,512,35339.893160999054,
198,long,402.9688660011743,512,35347.48713100089,
216,long,398.58577300037723,512,35339.70426800079,
227,long,396.1045189989818,512,35336.692689999836,
208,long,400.35598299982667,512,35342.1126760004,
217,long,398.3156129997951,512,35339.64688999913,
209,long,400.08327499890584,512,35341.92881099989,
228,long,395.82865000011225,512,35336.61105600004,
218,long,398.0446599998686,512,35339.57878399997,
221,long,397.4148840006819,512,35339.11651600101,
232,long,194.89270999838482,512,35144.984956999906,
233,long,189.64531799974793,512,35142.51514100033,
234,long,187.47496799915098,512,35140.42296600019,
236,long,191.66274499912106,512,35121.46085099994,
238,long,198.7982999999076,512,33959.04473799965,
242,long,179.12566999984847,512,33935.876122999616,
240,long,185.5695989997912,512,33940.63900100082,
249,long,253.29518599937728,512,33989.537108998775,
250,long,252.95305699910386,512,33989.24786399948,
246,long,254.6187829993869,512,33991.36294199889,
256,long,196.4220509998995,512,33935.86144400069,
247,long,254.20073399982357,512,33991.669211000044,
251,long,252.50466999932542,512,33989.723669999876,
248,long,253.80507199952262,512,33991.588552000394,
244,long,255.70018400139816,512,33993.84755100073,
252,long,247.98119899969606,512,33985.52011399988,
253,long,247.63535499914724,512,33985.213912999825,
254,long,247.31148800128722,512,33984.99429700132,
245,long,255.1084210008412,512,33993.51348200071,
261,long,203.88578700112703,512,33912.84888800146,
259,long,203.34064900089288,512,33914.54830400107,
263,long,197.34042100026272,512,33912.88348400121,
264,long,193.43623699933232,512,33859.45784999967,
268,long,266.59359199948085,512,33901.94143400004,
274,long,262.33864200003154,512,33897.50852199904,
269,long,266.24408200041216,512,33902.16951799994,
275,long,261.94808799846214,512,33897.4124389988,
282,long,260.66820899904997,512,33895.05741399989,
276,long,262.0355749986629,512,33897.54224299941,
267,long,266.9394710010238,512,33904.099202,
283,long,260.3939029995672,512,33894.980269998996,
272,long,262.9006740007753,512,33899.49358100057,
277,long,261.7037090003578,512,33897.34939700065,
284,long,183.35548600043694,512,33767.377542999384,
285,long,182.7499129994976,512,33766.607904999546,
286,long,212.46687199891312,512,29861.84141599915,
287,long,201.99115899958997,512,29821.738435999578,
291,long,201.2267210011487,512,29788.970466001047,
290,long,201.7286629998125,512,29793.000247000236,
297,long,199.6538139992481,512,29749.222401000225,
295,long,202.70510900081717,512,29753.87668700023,
293,long,200.72778500070854,512,29754.68949199967,
301,long,198.01867800015316,512,29710.396402000697,
299,long,202.85717899969313,512,29715.896420999343,
304,long,202.6008640004875,512,29645.572400000674,
303,long,203.03885500106844,512,29646.18893199986,
306,long,210.05134500046552,512,29603.393407000112,
311,long,208.65892800065922,512,29600.99018300025,
305,long,210.46663000015542,512,29604.131796999354,
310,long,208.94728600069357,512,29601.449374000367,
