request_id,type,ttft_ms,tokens_received,total_ms,error
91,long,286.7314940012875,512,32669.092816000557,
93,long,286.63954399962677,512,32669.336697999825,
92,long,287.1793619997334,512,32670.519975999923,
53,long,350.40688300068723,512,32735.706826999376,
54,long,350.8546330012905,512,32736.90034700121,
49,long,351.48989999834157,512,32737.93945399848,
51,long,352.41812499953085,512,32741.146342999855,
56,long,351.66202499931387,512,32741.416372999083,
52,long,352.1128430002136,512,32742.27504800001,
48,long,352.6553049996437,512,32743.077735000043,
55,long,351.68907399929594,512,32743.489167000007,
57,long,351.73337000014726,512,32743.83422199935,
50,long,352.65656399860745,512,32745.026290998794,
65,long,452.6884799997788,512,32859.36559400034,
62,long,454.0223949989013,512,32860.25980299928,
70,long,455.33249999971304,512,32863.82616499941,
61,long,457.4407549989701,512,32865.45257299986,
60,long,458.72151799994754,512,32866.09046000012,
69,long,457.9814600001555,512,32865.67096199906,
63,long,458.7119329989946,512,32866.784501999064,
58,long,459.2861119999725,512,32867.70156500097,
64,long,458.6822290002601,512,32867.40225500034,
67,long,458.4284579996165,512,32867.44126099984,
66,long,458.64417099983257,512,32868.0947440007,
59,long,459.32811300008325,512,32869.068177999,
68,long,458.5174299991195,512,32868.50971700005,
72,long,475.81346799961466,512,32913.923854999666,
73,long,476.71792800065305,512,32917.52715899929,
71,long,476.9473209998978,512,32918.29305200008,
74,long,476.77181900144205,512,32919.53283300063,
79,long,614.357447000657,512,33034.20829300012,
192,short,188.3453249993181,128,8473.852881999846,
193,short,188.4314649996668,128,8476.516945000185,
194,short,188.15206199906243,128,8476.444963000176,
87,long,613.9751320006326,512,33037.84039400125,
195,short,189.49712799985718,128,8476.816249998592,
196,short,190.02980299956107,128,8476.79216600045,
82,long,614.7569320000912,512,33039.35700799957,
197,short,193.86142600160383,128,8477.19089200109,
83,long,614.8124150004151,512,33040.04192799948,
89,long,614.2366340009175,512,33039.72833300031,
198,short,194.1056870000466,128,8477.81246699924,
76,long,615.7724719996622,512,33041.85855700052,
199,short,193.92201600021508,128,8478.169073001482,
200,short,193.74205600070127,128,8478.180635000172,
86,long,614.9092779996863,512,33041.6683300009,
78,long,615.8148640006402,512,33042.81764700136,
201,short,193.90371199915535,128,8478.727216999687,
80,long,615.7251559998258,512,33043.296691999785,
202,short,193.71384599980956,128,8479.061127000023,
203,short,199.88610099971993,128,8479.014229000313,
88,long,615.1551950006251,512,33043.38378600005,
204,short,199.70206799916923,128,8480.04700799902,
84,long,615.6708729995444,512,33045.166625001,
77,long,616.4296080005442,512,33046.217135000916,
75,long,616.6836610009341,512,33046.78323200096,
205,short,199.5206480005436,128,8480.938541000796,
85,long,616.2422409997816,512,33046.494446,
81,long,616.6777729995374,512,33047.25956999937,
206,short,191.9469130007201,128,8448.233310000433,
207,short,192.12883399995917,128,8443.55291300053,
208,short,191.04623699968215,128,8439.344345999416,
213,short,195.1256430002104,128,8412.687833000746,
216,short,191.465772999436,128,8408.369001999745,
209,short,197.26376600010553,128,8417.808596999748,
217,short,191.280918999837,128,8410.860066000168,
214,short,191.7504410012043,128,8412.477071000467,
215,short,191.52397400102927,128,8412.529890001679,
210,short,196.7571510012931,128,8419.627129000219,
211,short,196.20404999841412,128,8419.41374399903,
212,short,195.6637690000207,128,8419.180004000737,
